,ATM,Latitud,Longitud,Tipo dispositivo,ETV
189,202,21.351509,-98.2241816,DISPENSADOR,APODERADO
191,204,19.48609441,-99.09342952,PRACTDUAL,APODERADO
192,205,20.7317105,-103.4222923,PRACTDUAL,APODERADO
194,207,19.289986,-99.622545,DISPENSADOR,APODERADO
195,208,23.6750789,-100.6292011,PRACTDUAL,APODERADO
196,209,20.613577,-100.387878,PRACTDUAL,APODERADO
198,211,29.1113957,-110.991877,DISPENSADOR,APODERADO
199,212,19.3348366,-99.1464303,DISPENSADOR,APODERADO
200,213,19.5507228,-99.2096359,DISPENSADOR,APODERADO
201,214,19.3348366,-99.1464303,DISPENSADOR,APODERADO
202,215,29.1113957,-110.991877,DISPENSADOR,APODERADO
203,216,22.131781,-100.924809,DISPENSADOR,APODERADO
204,217,17.978739,-92.941387,DISPENSADOR,APODERADO
205,218,19.5507228,-99.2096359,DISPENSADOR,APODERADO
207,220,29.1113957,-110.991877,DISPENSADOR,APODERADO
208,221,17.978739,-92.941387,DISPENSADOR,APODERADO
209,222,19.289986,-99.622545,DISPENSADOR,APODERADO
210,223,20.9167446,-89.7041557,DISPENSADOR,APODERADO
211,224,29.1113957,-110.991877,DISPENSADOR,APODERADO
212,225,25.04132024,-105.4194518,DISPENSADOR,APODERADO
214,227,17.566289,-99.398154,DISPENSADOR,APODERADO
215,228,17.566289,-99.398154,DISPENSADOR,APODERADO
216,230,20.9167446,-89.7041557,DISPENSADOR,APODERADO
217,231,25.782975,-100.053067,DISPENSADOR,APODERADO
219,233,19.2678909,-99.6465136,DISPENSADOR,APODERADO
220,234,20.645595,-105.219516,DISPENSADOR,APODERADO
221,235,19.201272,-96.139859,DISPENSADOR,APODERADO
222,238,19.2678909,-99.6465136,DISPENSADOR,APODERADO
224,240,19.3382657,-99.1842497,DISPENSADOR,APODERADO
225,241,19.704184,-103.463901,DISPENSADOR,APODERADO
226,242,20.7424008,-103.4119117,PRACTDUAL,APODERADO
227,243,18.9819542,-98.1981278,PRACTDUAL,APODERADO
228,244,19.910153,-102.008015,DISPENSADOR,APODERADO
229,245,19.3382657,-99.1842497,DISPENSADOR,APODERADO
231,247,19.289846,-99.163021,PRACTDUAL,APODERADO
233,249,19.402511,-99.155408,DISPENSADOR,APODERADO
237,253,19.771738,-104.366285,DISPENSADOR,APODERADO
239,255,19.771738,-104.366285,DISPENSADOR,APODERADO
240,256,19.467957,-99.1449667,PRACTDUAL,APODERADO
241,257,19.529932,-99.224275,PRACTDUAL,APODERADO
243,259,19.771738,-104.366285,DISPENSADOR,APODERADO
244,260,19.28954879,-99.55421476,DISPENSADOR,APODERADO
245,261,20.631402,-100.356341,PRACTDUAL,APODERADO
246,262,20.2813065,-102.5594912,DISPENSADOR,APODERADO
247,263,20.7424008,-103.4119117,PRACTDUAL,APODERADO
248,264,20.2813065,-102.5594912,DISPENSADOR,APODERADO
249,265,19.402511,-99.155408,DISPENSADOR,APODERADO
250,266,25.987988,-98.099706,DISPENSADOR,APODERADO
251,267,19.303384,-98.952826,DISPENSADOR,APODERADO
252,268,19.402511,-99.155408,DISPENSADOR,APODERADO
253,269,18.907786,-98.434882,DISPENSADOR,APODERADO
254,270,16.6991132,-93.7208767,DISPENSADOR,APODERADO
258,274,19.680982,-101.180686,DISPENSADOR,APODERADO
261,278,32.513923,-117.0121335,DISPENSADOR,APODERADO
262,279,19.680982,-101.180686,DISPENSADOR,APODERADO
263,280,19.319913,-98.206814,DISPENSADOR,APODERADO
265,282,16.6991132,-93.7208767,DISPENSADOR,APODERADO
266,283,20.5106248,-100.8183082,DISPENSADOR,APODERADO
268,286,22.2511936,-97.8618289,DISPENSADOR,APODERADO
269,287,22.2511936,-97.8618289,DISPENSADOR,APODERADO
270,288,19.96941,-102.298028,DISPENSADOR,APODERADO
272,291,19.888456,-102.208295,DISPENSADOR,APODERADO
274,293,20.98364437,-89.61754775,DISPENSADOR,APODERADO
275,294,17.5657468,-99.5093515,DISPENSADOR,APODERADO
277,296,19.888456,-102.208293,DISPENSADOR,APODERADO
278,297,22.128445,-100.935734,DISPENSADOR,APODERADO
279,298,20.9650211,-89.6213697,DISPENSADOR,APODERADO
280,299,19.888456,-102.208293,DISPENSADOR,APODERADO
282,301,20.9650211,-89.6213697,DISPENSADOR,APODERADO
283,302,22.128445,-100.935734,DISPENSADOR,APODERADO
285,304,22.128445,-100.935734,PRACTDUAL,APODERADO
287,306,19.9895,-103.022,DISPENSADOR,APODERADO
288,307,22.9805027,-109.7664566,DISPENSADOR,APODERADO
289,308,19.26665238,-99.529283,DISPENSADOR,APODERADO
290,309,19.815443,-97.360568,DISPENSADOR,APODERADO
291,310,19.9895,-103.022,DISPENSADOR,APODERADO
293,312,20.4217868,-103.5920753,DISPENSADOR,APODERADO
295,314,19.4413041,-99.197685,PRACTDUAL,APODERADO
297,316,20.909279,-103.981922,DISPENSADOR,APODERADO
298,317,17.5657468,-99.5093515,DISPENSADOR,APODERADO
299,318,22.9805027,-109.7664566,DISPENSADOR,APODERADO
300,319,20.11227,-98.751358,DISPENSADOR,APODERADO
303,322,20.909279,-103.981922,DISPENSADOR,APODERADO
305,324,19.815443,-97.360568,DISPENSADOR,APODERADO
306,325,19.5103823,-99.2339917,DISPENSADOR,APODERADO
307,326,19.5103823,-99.2339917,DISPENSADOR,APODERADO
308,327,16.091657,-93.75177,DISPENSADOR,APODERADO
309,328,21.1046308,-101.7021593,DISPENSADOR,APODERADO
311,330,32.5608041,-116.6471177,PRACTDUAL,APODERADO
312,331,19.2972009,-99.1225956,DISPENSADOR,APODERADO
313,332,18.9178724,-100.1474705,DISPENSADOR,APODERADO
314,333,19.815443,-97.360568,DISPENSADOR,APODERADO
315,334,19.3465633,-99.188309,DISPENSADOR,APODERADO
316,335,19.405159,-99.239452,DISPENSADOR,APODERADO
317,336,19.2591997,-99.6629129,DISPENSADOR,APODERADO
319,338,19.2972009,-99.1225956,DISPENSADOR,APODERADO
320,339,21.1046308,-101.7021593,DISPENSADOR,APODERADO
321,340,21.1046308,-101.7021593,DISPENSADOR,APODERADO
322,341,19.43582612,-99.18815405,PRACTDUAL,APODERADO
323,342,19.815443,-97.360568,DISPENSADOR,APODERADO
324,343,19.49015015,-99.13127862,DISPENSADOR,APODERADO
325,344,19.2591997,-99.6629129,DISPENSADOR,APODERADO
328,348,18.9178724,-100.1474705,DISPENSADOR,APODERADO
329,349,19.49015015,-99.13127862,DISPENSADOR,APODERADO
332,352,19.359094,-99.293156,DISPENSADOR,APODERADO
333,353,19.2972009,-99.1225956,DISPENSADOR,APODERADO
334,354,19.2591997,-99.6629129,DISPENSADOR,APODERADO
335,355,18.9178724,-100.1474705,DISPENSADOR,APODERADO
336,356,19.4902886,-99.1313041,PRACTDUAL,APODERADO
337,358,17.5657468,-99.5093515,DISPENSADOR,APODERADO
339,360,25.644251,-100.268288,DISPENSADOR,APODERADO
341,362,20.643318,-100.993584,DISPENSADOR,APODERADO
342,363,20.9587589,-89.6283679,DISPENSADOR,APODERADO
343,364,25.644251,-100.268288,DISPENSADOR,APODERADO
344,365,23.2342114,-106.4231804,PRACTDUAL,APODERADO
345,366,28.4029198,-106.8840763,PRACTDUAL,APODERADO
347,368,19.4902886,-99.1313041,PRACTDUAL,APODERADO
348,369,19.4902886,-99.1313041,PRACTDUAL,APODERADO
349,370,32.513923,-117.0121335,DISPENSADOR,APODERADO
350,371,20.9587589,-89.6283679,DISPENSADOR,APODERADO
351,372,20.9587589,-89.6283679,DISPENSADOR,APODERADO
353,374,20.7275509,-101.9524436,DISPENSADOR,APODERADO
354,375,20.7275509,-101.9524436,DISPENSADOR,APODERADO
358,379,19.402746,-99.064654,DISPENSADOR,APODERADO
359,380,19.289846,-99.163021,PRACTDUAL,APODERADO
361,382,19.51354,-98.881402,DISPENSADOR,APODERADO
363,384,19.51917629,-99.16304626,DISPENSADOR,APODERADO
365,386,19.7498675,-89.8427659,DISPENSADOR,APODERADO
367,388,19.402746,-99.064654,DISPENSADOR,APODERADO
368,389,22.173964,-100.9993925,DISPENSADOR,APODERADO
369,390,19.4066162,-99.2568189,DISPENSADOR,APODERADO
370,391,32.513923,-117.0121335,DISPENSADOR,APODERADO
371,392,19.815443,-97.360568,DISPENSADOR,APODERADO
372,393,25.4376408,-102.1846203,DISPENSADOR,APODERADO
373,394,19.305433,-99.235637,DISPENSADOR,APODERADO
374,395,32.513923,-117.0121335,DISPENSADOR,APODERADO
375,396,19.0807494,-104.2884399,DISPENSADOR,APODERADO
376,397,24.7745276,-107.4919859,DISPENSADOR,APODERADO
377,398,19.4008062,-99.1348763,DISPENSADOR,APODERADO
378,399,19.0807494,-104.2884399,DISPENSADOR,APODERADO
379,401,24.7745276,-107.4919859,DISPENSADOR,APODERADO
380,402,19.0807494,-104.2884399,DISPENSADOR,APODERADO
381,403,19.656463,-101.163952,DISPENSADOR,APODERADO
383,405,19.656463,-101.163952,DISPENSADOR,APODERADO
384,406,29.066133,-110.9640377,PRACTDUAL,APODERADO
385,407,19.4902886,-99.1313041,PRACTDUAL,APODERADO
386,408,19.006096,-98.237221,DISPENSADOR,APODERADO
388,410,19.0449994,-98.1240141,DISPENSADOR,APODERADO
389,411,21.0679044,-89.6445672,DISPENSADOR,APODERADO
391,413,19.3583684,-99.0898768,PRACTDUAL,APODERADO
393,415,19.0449994,-98.1240141,DISPENSADOR,APODERADO
394,417,21.0679044,-89.6445672,DISPENSADOR,APODERADO
395,418,19.6487755,-99.2075699,DISPENSADOR,APODERADO
396,419,20.65911,-103.336247,DISPENSADOR,APODERADO
398,421,20.8198863,-102.7670228,DISPENSADOR,APODERADO
399,422,20.8198863,-102.7670228,DISPENSADOR,APODERADO
401,424,19.4902886,-99.1313041,PRACTDUAL,APODERADO
402,425,18.8429151,-99.2221204,DISPENSADOR,APODERADO
403,426,19.35694,-99.275742,PRACTDUAL,APODERADO
404,427,19.2742674,-99.5736939,DISPENSADOR,APODERADO
406,429,19.50530995,-99.23555537,DISPENSADOR,APODERADO
408,431,20.698426,-103.320403,DISPENSADOR,APODERADO
409,432,18.8429151,-99.2221204,DISPENSADOR,APODERADO
410,433,19.466268,-99.110996,DISPENSADOR,APODERADO
411,434,16.8044237,-99.3904153,DISPENSADOR,APODERADO
412,435,19.466268,-99.110996,DISPENSADOR,APODERADO
415,438,19.291559,-99.5560727,DISPENSADOR,APODERADO
416,439,19.291559,-99.5560727,DISPENSADOR,APODERADO
417,440,21.045431,-89.630132,DISPENSADOR,APODERADO
418,441,19.466268,-99.110996,PRACTDUAL,APODERADO
421,444,20.703827,-103.3468146,PRACTDUAL,APODERADO
422,445,19.2670574,-99.1706324,PRACTDUAL,APODERADO
424,447,19.35483372,-98.97772843,DISPENSADOR,APODERADO
426,449,18.8429151,-99.2221204,DISPENSADOR,APODERADO
427,450,20.3740868,-99.6500085,DISPENSADOR,APODERADO
429,452,20.3740868,-99.6500085,DISPENSADOR,APODERADO
432,455,19.5150398,-101.6094227,DISPENSADOR,APODERADO
433,456,21.9862643,-99.0171664,DISPENSADOR,APODERADO
434,457,19.466268,-99.110996,PRACTDUAL,APODERADO
435,458,29.0350221,-110.9396897,DISPENSADOR,APODERADO
436,459,19.3670774,-99.1659708,DISPENSADOR,APODERADO
438,461,19.3591073,-99.2929969,PRACTDUAL,APODERADO
441,464,19.3792031,-99.2472133,DISPENSADOR,APODERADO
442,465,21.9862643,-99.0171664,DISPENSADOR,APODERADO
443,466,21.9862643,-99.0171664,DISPENSADOR,APODERADO
448,471,25.4376408,-102.1846203,DISPENSADOR,APODERADO
451,474,29.0350221,-110.9396897,DISPENSADOR,APODERADO
452,475,17.8675244,-93.1481944,DISPENSADOR,APODERADO
453,476,19.402746,-99.064654,DISPENSADOR,APODERADO
455,478,17.8675244,-93.1481944,DISPENSADOR,APODERADO
456,479,17.8675244,-93.1481944,DISPENSADOR,APODERADO
457,480,21.045431,-89.630132,DISPENSADOR,APODERADO
458,481,19.36243165,-98.97704507,DISPENSADOR,APODERADO
459,482,25.651427,-100.3353208,DISPENSADOR,APODERADO
460,483,20.943276,-101.428556,DISPENSADOR,APODERADO
461,484,32.4649159,-116.8656651,DISPENSADOR,APODERADO
462,485,19.466268,-99.110996,PRACTDUAL,APODERADO
463,486,32.4649159,-116.8656651,DISPENSADOR,APODERADO
464,487,20.943276,-101.428556,DISPENSADOR,APODERADO
467,490,20.999854,-100.386367,DISPENSADOR,APODERADO
468,491,27.479525,-99.546683,DISPENSADOR,APODERADO
470,493,23.1961733,-106.4262478,DISPENSADOR,APODERADO
471,494,27.4801557,-99.5495329,DISPENSADOR,APODERADO
474,497,19.3670774,-99.1659708,DISPENSADOR,APODERADO
477,500,25.8653769,-97.5323448,DISPENSADOR,APODERADO
478,501,23.1961733,-106.4262478,DISPENSADOR,APODERADO
479,502,19.402746,-99.064654,DISPENSADOR,APODERADO
481,504,19.6487755,-99.2075699,DISPENSADOR,APODERADO
482,505,25.537767,-100.946417,DISPENSADOR,APODERADO
483,506,19.0021629,-98.2168496,DISPENSADOR,APODERADO
485,508,19.3580103,-99.1213613,DISPENSADOR,APODERADO
487,510,19.28954879,-99.55421476,PRACTDUAL,APODERADO
488,511,19.708811,-98.451054,DISPENSADOR,APODERADO
489,512,19.0021629,-98.2168496,DISPENSADOR,APODERADO
491,514,32.5893801,-115.3938596,DISPENSADOR,APODERADO
492,516,32.5893801,-115.3938596,DISPENSADOR,APODERADO
493,517,20.6840316,-103.3687559,DISPENSADOR,APODERADO
494,518,19.2773852,-98.9444149,PRACTDUAL,APODERADO
495,519,32.5128132,-116.8771847,DISPENSADOR,APODERADO
496,522,19.48609441,-99.09342952,DISPENSADOR,APODERADO
497,523,19.6037082,-104.4369754,DISPENSADOR,APODERADO
498,524,19.3580103,-99.1213613,DISPENSADOR,APODERADO
499,525,20.2923715,-102.5454668,DISPENSADOR,APODERADO
500,526,19.3580103,-99.1213613,DISPENSADOR,APODERADO
501,527,20.2923715,-102.5454668,DISPENSADOR,APODERADO
504,530,32.580261,-115.3656,DISPENSADOR,APODERADO
508,534,19.4282267,-99.1294019,PRACTDUAL,APODERADO
510,536,19.6487755,-99.2075699,DISPENSADOR,APODERADO
511,537,19.3580103,-99.1213613,DISPENSADOR,APODERADO
514,540,25.8653769,-97.5323448,DISPENSADOR,APODERADO
515,541,19.4282267,-99.1294019,PRACTDUAL,APODERADO
516,542,25.8653769,-97.5323448,DISPENSADOR,APODERADO
517,543,19.395181,-99.143499,DISPENSADOR,APODERADO
518,544,25.7832892,-100.1446599,DISPENSADOR,APODERADO
519,545,23.6750789,-100.6292011,DISPENSADOR,APODERADO
520,546,19.48609441,-99.09342952,DISPENSADOR,APODERADO
523,549,19.3580103,-99.1213613,DISPENSADOR,APODERADO
524,550,19.397129,-99.122923,PRACTDUAL,APODERADO
527,555,19.3845434,-99.0789101,DISPENSADOR,APODERADO
532,560,26.010715,-111.342222,DISPENSADOR,APODERADO
533,561,20.527465,-97.461517,DISPENSADOR,APODERADO
536,564,19.5394665,-99.2091599,DISPENSADOR,APODERADO
538,566,27.9336452,-101.2258962,DISPENSADOR,APODERADO
539,567,20.527465,-97.461517,DISPENSADOR,APODERADO
545,574,27.9336452,-101.2258962,DISPENSADOR,APODERADO
547,576,28.723142,-106.112901,DISPENSADOR,APODERADO
548,577,27.9336452,-101.2258962,DISPENSADOR,APODERADO
549,578,24.027384,-104.656522,DISPENSADOR,APODERADO
551,580,28.723142,-106.112901,DISPENSADOR,APODERADO
552,581,17.72025853,-92.81120019,DISPENSADOR,APODERADO
553,582,20.669446,-103.34772,DISPENSADOR,APODERADO
554,583,21.1322126,-101.6879933,PRACTDUAL,APODERADO
555,584,19.3054739,-99.2355293,PRACTDUAL,APODERADO
556,585,20.641249,-103.329982,DISPENSADOR,APODERADO
557,586,21.159772,-86.824933,DISPENSADOR,APODERADO
559,588,24.4462999,-104.1236222,DISPENSADOR,APODERADO
561,590,19.3054739,-99.2355293,PRACTDUAL,APODERADO
563,592,24.4462999,-104.1236222,DISPENSADOR,APODERADO
566,595,20.51964787,-100.8274239,PRACTDUAL,APODERADO
567,596,18.364214,-95.796022,DISPENSADOR,APODERADO
568,597,25.71238,-100.30778,DISPENSADOR,APODERADO
570,599,17.83634486,-93.39451542,DISPENSADOR,APODERADO
571,600,19.9433219,-105.2463522,DISPENSADOR,APODERADO
572,601,19.397129,-99.122923,PRACTDUAL,APODERADO
573,602,19.9433219,-105.2463522,DISPENSADOR,APODERADO
574,603,19.1273098,-98.7702976,DISPENSADOR,APODERADO
575,604,20.527465,-97.461517,DISPENSADOR,APODERADO
576,605,20.7400038,-99.3825721,DISPENSADOR,APODERADO
578,607,19.337902,-99.1099,DISPENSADOR,APODERADO
579,608,20.7400038,-99.3825721,DISPENSADOR,APODERADO
580,609,20.7400038,-99.3825721,DISPENSADOR,APODERADO
582,611,19.415682,-98.943479,DISPENSADOR,APODERADO
583,612,19.415682,-98.943479,DISPENSADOR,APODERADO
584,613,19.415682,-98.943479,DISPENSADOR,APODERADO
585,614,24.027384,-104.656522,PRACTDUAL,APODERADO
587,616,19.397129,-99.122923,PRACTDUAL,APODERADO
588,617,20.5645,-103.293,DISPENSADOR,APODERADO
589,618,20.527465,-97.461517,DISPENSADOR,APODERADO
590,619,19.694742,-101.168257,DISPENSADOR,APODERADO
591,620,19.694742,-101.168257,DISPENSADOR,APODERADO
592,621,19.702209,-101.205534,DISPENSADOR,APODERADO
593,622,24.027384,-104.656522,PRACTDUAL,APODERADO
594,623,19.702209,-101.205534,DISPENSADOR,APODERADO
595,624,23.7509633,-99.1566512,DISPENSADOR,APODERADO
596,625,18.364214,-95.796022,DISPENSADOR,APODERADO
597,626,19.907223,-99.340123,DISPENSADOR,APODERADO
598,627,18.364214,-95.796022,DISPENSADOR,APODERADO
600,629,32.580325,-115.365622,DISPENSADOR,APODERADO
601,630,23.7509633,-99.1566512,DISPENSADOR,APODERADO
604,633,19.315754,-97.922535,DISPENSADOR,APODERADO
607,636,23.200798,-106.421556,DISPENSADOR,APODERADO
608,637,19.315754,-97.922535,DISPENSADOR,APODERADO
609,638,18.6226346,-100.900206,DISPENSADOR,APODERADO
610,639,19.410474,-99.166379,DISPENSADOR,APODERADO
612,641,18.6226346,-100.900206,DISPENSADOR,APODERADO
613,642,23.7509633,-99.1566512,PRACTDUAL,APODERADO
615,644,28.6283835,-106.0847079,DISPENSADOR,APODERADO
616,645,19.47226733,-99.19247045,DISPENSADOR,APODERADO
617,646,27.3366267,-112.2691141,DISPENSADOR,APODERADO
618,647,27.3366267,-112.2691141,DISPENSADOR,APODERADO
619,648,19.989005,-101.276058,DISPENSADOR,APODERADO
620,649,19.47226733,-99.19247045,DISPENSADOR,APODERADO
622,651,27.3366267,-112.2691141,DISPENSADOR,APODERADO
624,653,19.47226733,-99.19247045,DISPENSADOR,APODERADO
626,655,19.35483372,-98.97772843,DISPENSADOR,APODERADO
627,656,19.5394665,-99.2091599,DISPENSADOR,APODERADO
628,657,17.828064,-95.81514,DISPENSADOR,APODERADO
629,658,22.4003969,-99.6003869,DISPENSADOR,APODERADO
630,659,22.987422,-105.855501,DISPENSADOR,APODERADO
631,660,19.421595,-99.159086,DISPENSADOR,APODERADO
633,662,22.987422,-105.855501,DISPENSADOR,APODERADO
635,664,28.6283835,-106.0847079,DISPENSADOR,APODERADO
636,665,21.258347,-98.787056,DISPENSADOR,APODERADO
637,666,28.6283835,-106.0847079,PRACTDUAL,APODERADO
638,667,30.628888,-110.969017,DISPENSADOR,APODERADO
640,669,19.349925,-99.073524,DISPENSADOR,APODERADO
641,670,30.628888,-110.969017,DISPENSADOR,APODERADO
645,674,28.6283835,-106.0847079,PRACTDUAL,APODERADO
647,676,25.6683319,-100.321484,DISPENSADOR,APODERADO
648,677,21.1046308,-101.7021593,PRACTDUAL,APODERADO
649,678,30.628888,-110.969017,DISPENSADOR,APODERADO
651,680,20.268971,-98.945121,DISPENSADOR,APODERADO
653,682,19.315754,-97.922535,DISPENSADOR,APODERADO
654,683,20.062812,-97.05307,DISPENSADOR,APODERADO
655,684,20.641249,-103.329982,DISPENSADOR,APODERADO
657,686,28.648199,-106.136924,DISPENSADOR,APODERADO
658,687,19.771738,-104.366285,DISPENSADOR,APODERADO
659,688,20.059057,-98.776389,DISPENSADOR,APODERADO
660,689,21.258347,-98.787056,DISPENSADOR,APODERADO
661,690,20.667782,-103.359225,DISPENSADOR,APODERADO
662,691,19.587953,-98.570412,DISPENSADOR,APODERADO
665,694,30.628888,-110.969017,DISPENSADOR,APODERADO
666,695,21.118772,-101.663493,DISPENSADOR,APODERADO
667,696,19.587953,-98.570412,DISPENSADOR,APODERADO
669,698,19.252798,-99.59399,PRACTDUAL,APODERADO
